Muestras,Insertar0,InsertarM,Insertar1,Buscar0,BuscarM,Buscar1,Eliminar0,EliminarM,Eliminar1,Ordenar0,OrdenarM,Ordenar1
4e-07,2e-07,3e-07,3.4e-06,3.4e-06,3.6e-06,6.7e-06,7.7e-06,8.5e-067.7e-06,8.5e-06
5e-07,2e-07,3e-07,3.2e-06,3.4e-06,3.5e-06,6.7e-06,7.9e-06,8.5e-067.9e-06,8.5e-06
4e-07,3e-07,3e-07,3.5e-06,3.6e-06,3.6e-06,7.1e-06,8.4e-06,7.3e-068.4e-06,7.3e-06
5e-07,3e-07,3e-07,2.34e-05,4e-06,4.2e-06,7.8e-06,2.32e-05,2.36e-052.32e-05,2.36e-05
3e-07,4e-07,3e-07,6.5e-06,4e-06,4e-06,8.2e-06,3.23e-05,1.11e-053.23e-05,1.11e-05
6e-07,5e-07,4e-07,9.8e-06,4.5e-06,4.5e-06,9.7e-06,1.08e-05,1.19e-051.08e-05,1.19e-05
4e-07,4e-07,3e-07,2.04e-05,4.3e-06,1.78e-05,3.04e-05,1.03e-05,1.14e-051.03e-05,1.14e-05
4e-07,2e-07,3e-07,4.4e-06,2.36e-05,4.3e-06,9.1e-06,1.03e-05,1.16e-051.03e-05,1.16e-05
4e-07,3e-07,2e-07,4.5e-06,4.4e-06,4.4e-06,9.2e-06,1.25e-05,1.2e-051.25e-05,1.2e-05
4e-07,2e-07,2e-07,4.8e-06,4.6e-06,4.5e-06,9.6e-06,1.1e-05,1.25e-051.1e-05,1.25e-05
5e-07,3e-07,3e-07,6.3e-06,5.1e-06,5e-06,1.06e-05,1.24e-05,1.39e-051.24e-05,1.39e-05
4e-07,3e-07,3e-07,5.5e-06,5.3e-06,5.2e-06,1.1e-05,1.16e-05,1.41e-051.16e-05,1.41e-05
4e-07,3e-07,3e-07,5.6e-06,5.5e-06,5.4e-06,1.14e-05,1.31e-05,1.5e-051.31e-05,1.5e-05
4e-07,3e-07,3e-07,5.8e-06,5.7e-06,5.6e-06,1.18e-05,1.36e-05,1.55e-051.36e-05,1.55e-05
4e-07,3e-07,2e-07,6e-06,5.9e-06,5.7e-06,1.21e-05,1.4e-05,1.6e-051.4e-05,1.6e-05
5e-07,3e-07,3e-07,2.03e-05,6.1e-06,6.1e-06,1.26e-05,1.46e-05,1.38e-051.46e-05,1.38e-05
5e-07,3e-07,3e-07,6.5e-06,6.3e-06,6.2e-06,1.29e-05,1.33e-05,1.36e-051.33e-05,1.36e-05
4e-07,3e-07,4e-07,6.8e-06,6.5e-06,6.3e-06,1.34e-05,1.55e-05,1.76e-051.55e-05,1.76e-05
4e-07,3e-07,3e-07,6.8e-06,6.7e-06,6.5e-06,1.38e-05,1.59e-05,1.82e-051.59e-05,1.82e-05
5e-07,3e-07,3e-07,7e-06,6.9e-06,6.8e-06,1.42e-05,1.41e-05,1.88e-051.41e-05,1.88e-05
5e-07,3e-07,3e-07,8e-06,7e-06,7.1e-06,1.45e-05,1.69e-05,1.57e-051.69e-05,1.57e-05
4e-07,3e-07,3e-07,8.1e-06,7.3e-06,7.2e-06,1.5e-05,1.73e-05,1.99e-051.73e-05,1.99e-05
5e-07,3e-07,3e-07,7.7e-06,7.3e-06,7.1e-06,1.67e-05,1.66e-05,1.99e-051.66e-05,1.99e-05
4e-07,3e-07,3e-07,9.5e-06,7.7e-06,8.1e-06,1.58e-05,1.84e-05,1.82e-051.84e-05,1.82e-05
4e-07,2e-07,2e-07,7.9e-06,7.6e-06,7.5e-06,1.59e-05,1.85e-05,2.12e-051.85e-05,2.12e-05
5e-07,3e-07,3e-07,8.2e-06,7.9e-06,7.7e-06,1.63e-05,1.89e-05,2.16e-051.89e-05,2.16e-05
4e-07,3e-07,3e-07,8.3e-06,8.1e-06,8e-06,1.67e-05,1.93e-05,2.21e-051.93e-05,2.21e-05
5e-07,3e-07,3e-07,9.7e-06,8.2e-06,8.1e-06,1.71e-05,2.13e-05,2.28e-052.13e-05,2.28e-05
5e-07,3e-07,3e-07,9e-06,8.4e-06,8.3e-06,1.74e-05,2.01e-05,2.3e-052.01e-05,2.3e-05
4e-07,3e-07,3e-07,9.2e-06,8.7e-06,8.7e-06,1.77e-05,2.08e-05,2.18e-052.08e-05,2.18e-05
4e-07,2e-07,2e-07,9.7e-06,9.1e-06,8.9e-06,1.87e-05,2.13e-05,2.06e-052.13e-05,2.06e-05
4e-07,2e-07,3e-07,9.5e-06,9.1e-06,8.9e-06,1.86e-05,2.18e-05,2.48e-052.18e-05,2.48e-05
5e-07,2e-07,3e-07,9.7e-06,9.3e-06,9.3e-06,1.92e-05,2.26e-05,2.19e-052.26e-05,2.19e-05
5e-07,3e-07,3e-07,9.9e-06,9.5e-06,9.2e-06,3.57e-05,2.48e-05,2.58e-052.48e-05,2.58e-05
4e-07,3e-07,3e-07,1.08e-05,9.7e-06,9.7e-06,2e-05,2.36e-05,2.21e-052.36e-05,2.21e-05
5e-07,2e-07,3e-07,1.04e-05,9.9e-06,9.8e-06,2.04e-05,8.96e-05,4.02e-058.96e-05,4.02e-05
5e-07,3e-07,3e-07,1.05e-05,1e-05,1e-05,2.08e-05,2.44e-05,2.39e-052.44e-05,2.39e-05
4e-07,3e-07,2e-07,1.1e-05,1.04e-05,1.01e-05,2.13e-05,2.49e-05,2.82e-052.49e-05,2.82e-05
5e-07,3e-07,3e-07,1.12e-05,1.04e-05,1.02e-05,2.18e-05,2.53e-05,2.88e-052.53e-05,2.88e-05
5e-07,4e-07,3e-07,1.14e-05,1.06e-05,1.2e-05,2.26e-05,2.59e-05,2.95e-052.59e-05,2.95e-05
5e-07,3e-07,3e-07,1.56e-05,1.1e-05,1.09e-05,2.25e-05,2.64e-05,2.39e-052.64e-05,2.39e-05
5e-07,3e-07,3e-07,1.38e-05,1.11e-05,1.09e-05,2.32e-05,2.68e-05,3.06e-052.68e-05,3.06e-05
4e-07,3e-07,2e-07,1.24e-05,1.17e-05,1.12e-05,2.39e-05,2.47e-05,3.14e-052.47e-05,3.14e-05
5e-07,3e-07,3e-07,1.21e-05,1.14e-05,1.1e-05,2.34e-05,2.73e-05,3.11e-052.73e-05,3.11e-05
4e-07,3e-07,3e-07,1.31e-05,1.2e-05,1.15e-05,2.5e-05,2.91e-05,3.3e-052.91e-05,3.3e-05
4e-07,3e-07,3e-07,1.3e-05,1.22e-05,1.21e-05,2.58e-05,2.98e-05,3.2e-052.98e-05,3.2e-05
4e-07,3e-07,3e-07,1.36e-05,1.21e-05,1.15e-05,2.47e-05,2.56e-05,3.23e-052.56e-05,3.23e-05
5e-07,2e-07,2e-07,1.41e-05,1.27e-05,1.25e-05,2.64e-05,3.09e-05,3.08e-053.09e-05,3.08e-05
4e-07,2e-07,4e-07,1.39e-05,1.29e-05,1.28e-05,2.65e-05,3.09e-05,3.11e-053.09e-05,3.11e-05
4e-07,3e-07,3e-07,1.41e-05,1.28e-05,1.26e-05,2.69e-05,3.33e-05,3.61e-053.33e-05,3.61e-05
5e-07,3e-07,3e-07,3.57e-05,1.34e-05,1.35e-05,4.68e-05,3.17e-05,2.76e-053.17e-05,2.76e-05
5e-07,3e-07,3e-07,1.48e-05,1.44e-05,1.41e-05,2.92e-05,2.93e-05,3.05e-052.93e-05,3.05e-05
5e-07,3e-07,3e-07,1.5e-05,1.35e-05,1.31e-05,2.82e-05,3.32e-05,3.73e-053.32e-05,3.73e-05
4e-07,3e-07,3e-07,1.59e-05,1.39e-05,1.4e-05,2.91e-05,3.39e-05,2.92e-053.39e-05,2.92e-05
4e-07,2e-07,3e-07,1.52e-05,1.42e-05,1.39e-05,2.93e-05,3.44e-05,3.34e-053.44e-05,3.34e-05
4e-07,3e-07,2e-07,1.81e-05,1.45e-05,1.42e-05,2.99e-05,3.25e-05,3.26e-053.25e-05,3.26e-05
5e-07,3e-07,3e-07,1.61e-05,1.47e-05,1.44e-05,3.07e-05,3.62e-05,3.8e-053.62e-05,3.8e-05
5e-07,2e-07,2e-07,1.7e-05,1.52e-05,1.51e-05,3.13e-05,3.62e-05,3.44e-053.62e-05,3.44e-05
4e-07,3e-07,3e-07,1.88e-05,1.59e-05,1.49e-05,3.19e-05,3.4e-05,4.12e-053.4e-05,4.12e-05
5e-07,2e-07,2e-07,1.75e-05,1.61e-05,1.53e-05,3.31e-05,3.81e-05,4.32e-053.81e-05,4.32e-05
5e-07,3e-07,2e-07,1.81e-05,1.58e-05,1.64e-05,3.36e-05,3.92e-05,3.42e-053.92e-05,3.42e-05
3e-07,3e-07,3e-07,2.23e-05,1.71e-05,1.58e-05,3.39e-05,3.65e-05,4.46e-053.65e-05,4.46e-05
5e-07,3e-07,3e-07,2.17e-05,1.7e-05,1.58e-05,3.47e-05,4.05e-05,4.56e-054.05e-05,4.56e-05
4e-07,2e-07,3e-07,1.86e-05,1.66e-05,1.58e-05,3.55e-05,3.8e-05,4.55e-053.8e-05,4.55e-05
5e-07,3e-07,3e-07,1.96e-05,1.69e-05,1.61e-05,3.54e-05,4.09e-05,4.65e-054.09e-05,4.65e-05
5e-07,3e-07,3e-07,1.84e-05,1.9e-05,1.68e-05,3.51e-05,4.03e-05,3.81e-054.03e-05,3.81e-05
5e-07,3e-07,2e-07,2.05e-05,1.72e-05,1.73e-05,3.88e-05,4.17e-05,3.56e-054.17e-05,3.56e-05
4e-07,3e-07,3e-07,1.88e-05,1.74e-05,1.75e-05,3.61e-05,4.51e-05,3.9e-054.51e-05,3.9e-05
5e-07,3e-07,2e-07,2.01e-05,1.81e-05,1.69e-05,3.66e-05,5.88e-05,4.86e-055.88e-05,4.86e-05
4e-07,3e-07,3e-07,2e-05,1.81e-05,1.69e-05,3.69e-05,4.36e-05,4.9e-054.36e-05,4.9e-05
4e-07,2e-07,2e-07,2.24e-05,1.84e-05,1.77e-05,3.8e-05,4.35e-05,4.28e-054.35e-05,4.28e-05
5e-07,3e-07,4e-07,6.48e-05,2.94e-05,3.37e-05,4e-05,4.52e-05,5.08e-054.52e-05,5.08e-05
5e-07,3e-07,3e-07,2.34e-05,1.9e-05,1.79e-05,3.93e-05,4.28e-05,5.2e-054.28e-05,5.2e-05
5e-07,3e-07,3e-07,2.2e-05,1.99e-05,1.84e-05,4.05e-05,4.08e-05,5.34e-054.08e-05,5.34e-05
4e-07,2e-07,2e-07,2.35e-05,2e-05,1.92e-05,4.17e-05,4.95e-05,5.21e-054.95e-05,5.21e-05
5e-07,3e-07,3e-07,2.27e-05,2.04e-05,1.94e-05,4.23e-05,4.93e-05,5.63e-054.93e-05,5.63e-05
4e-07,3e-07,2e-07,2.29e-05,2.03e-05,2.05e-05,4.25e-05,4.98e-05,4.73e-054.98e-05,4.73e-05
4e-07,3e-07,2e-07,2.28e-05,2.02e-05,2.04e-05,4.18e-05,4.92e-05,4.21e-054.92e-05,4.21e-05
4e-07,3e-07,2e-07,4.68e-05,5.63e-05,5.69e-05,9.25e-05,6.71e-05,8.98e-056.71e-05,8.98e-05
4e-07,3e-07,3e-07,2.51e-05,2.16e-05,2.08e-05,4.54e-05,5.3e-05,5.6e-055.3e-05,5.6e-05
4e-07,3e-07,3e-07,2.46e-05,2.31e-05,2.08e-05,8.19e-05,5.13e-05,6.22e-055.13e-05,6.22e-05
4e-07,3e-07,3e-07,2.76e-05,2.28e-05,2.32e-05,4.8e-05,5.63e-05,4.84e-055.63e-05,4.84e-05
4e-07,3e-07,2e-07,2.71e-05,2.31e-05,2.13e-05,4.91e-05,5.68e-05,6.4e-055.68e-05,6.4e-05
5e-07,5e-07,3e-07,9.5e-05,3.69e-05,4.23e-05,6.18e-05,5.41e-05,5.08e-055.41e-05,5.08e-05
4e-07,4e-07,2e-07,7.91e-05,6.05e-05,2.67e-05,5.33e-05,6.17e-05,5.21e-056.17e-05,5.21e-05
6e-07,3e-07,2e-07,2.94e-05,2.44e-05,2.5e-05,5.16e-05,5.96e-05,5e-055.96e-05,5e-05
6e-07,3e-07,3e-07,2.93e-05,2.43e-05,2.24e-05,5.06e-05,5.9e-05,6.63e-055.9e-05,6.63e-05
4e-07,4e-07,3e-07,5.04e-05,2.56e-05,2.38e-05,5.52e-05,6.48e-05,7.14e-056.48e-05,7.14e-05
5e-07,3e-07,2e-07,3e-05,2.61e-05,2.38e-05,5.5e-05,7.68e-05,6.77e-057.68e-05,6.77e-05
5e-07,5e-07,3e-07,4.52e-05,4.34e-05,2.4e-05,7.48e-05,5.97e-05,7.77e-055.97e-05,7.77e-05
5e-07,3e-07,3e-07,4.88e-05,3.12e-05,2.7e-05,5.95e-05,7.14e-05,8.38e-057.14e-05,8.38e-05
4e-07,3e-07,3e-07,2.79e-05,2.63e-05,2.39e-05,5.32e-05,5.54e-05,6.72e-055.54e-05,6.72e-05
5e-07,3e-07,2e-07,2.88e-05,2.58e-05,2.62e-05,5.48e-05,6.47e-05,5.82e-056.47e-05,5.82e-05
4e-07,4e-07,2e-07,2.89e-05,2.65e-05,2.44e-05,5.59e-05,6.54e-05,9.35e-056.54e-05,9.35e-05
5e-07,4e-07,2e-07,2.96e-05,2.64e-05,2.46e-05,5.65e-05,6.6e-05,7.34e-056.6e-05,7.34e-05
4e-07,3e-07,3e-07,2.98e-05,2.79e-05,2.53e-05,5.72e-05,6.31e-05,7.59e-056.31e-05,7.59e-05
5e-07,4e-07,3e-07,5.58e-05,3.11e-05,4.52e-05,6.19e-05,7.11e-05,7.95e-057.11e-05,7.95e-05
4e-07,3e-07,3e-07,3.5e-05,2.85e-05,4.95e-05,7.35e-05,7e-05,5.78e-057e-05,5.78e-05
6e-07,3e-07,3e-07,4.4e-05,3.28e-05,3.29e-05,8.48e-05,0.0001138,9.04e-050.0001138,9.04e-05
5e-07,4e-07,3e-07,4.27e-05,3.07e-05,2.92e-05,8.08e-05,7.71e-05,6.43e-057.71e-05,6.43e-05
4e-07,3e-07,3e-07,4.99e-05,3.2e-05,2.79e-05,0.0001189,6.85e-05,0.00012516.85e-05,0.0001251
5e-07,3e-07,3e-07,3.22e-05,3.06e-05,2.77e-05,6.29e-05,7.45e-05,8.25e-057.45e-05,8.25e-05
4e-07,3e-07,2e-07,3.24e-05,3.1e-05,3.07e-05,6.43e-05,6.78e-05,6.74e-056.78e-05,6.74e-05
5e-07,3e-07,2e-07,3.56e-05,3.14e-05,3.15e-05,6.44e-05,7.15e-05,9.99e-057.15e-05,9.99e-05
4e-07,3e-07,3e-07,3.33e-05,3.2e-05,2.84e-05,6.64e-05,6.71e-05,8.72e-056.71e-05,8.72e-05
5e-07,3e-07,2e-07,3.45e-05,5.18e-05,4.39e-05,6.24e-05,6.77e-05,7.79e-056.77e-05,7.79e-05
4e-07,3e-07,3e-07,3.77e-05,2.99e-05,3.04e-05,6.33e-05,7.44e-05,6.76e-057.44e-05,6.76e-05
4e-07,2e-07,3e-07,3.53e-05,3.14e-05,3.15e-05,6.42e-05,6.62e-05,6.41e-056.62e-05,6.41e-05
5e-07,3e-07,3e-07,3.25e-05,3.06e-05,3.29e-05,6.46e-05,7.5e-05,6.2e-057.5e-05,6.2e-05
4e-07,3e-07,3e-07,3.41e-05,3.3e-05,3.18e-05,8.08e-05,7.48e-05,7.44e-057.48e-05,7.44e-05
4e-07,3e-07,2e-07,3.56e-05,3.23e-05,3.03e-05,6.68e-05,7.2e-05,8.21e-057.2e-05,8.21e-05
5e-07,3e-07,3e-07,3.47e-05,3.23e-05,3.3e-05,0.000129,0.0001534,0.00012690.0001534,0.0001269
5e-07,3e-07,3e-07,3.6e-05,3.3e-05,3.51e-05,7.07e-05,8.35e-05,8.92e-058.35e-05,8.92e-05
5e-07,3e-07,3e-07,3.64e-05,3.37e-05,3.15e-05,7.18e-05,8.43e-05,9.43e-058.43e-05,9.43e-05
5e-07,3e-07,3e-07,3.73e-05,3.43e-05,3.34e-05,7.32e-05,8.59e-05,8.8e-058.59e-05,8.8e-05
5e-07,3e-07,3e-07,3.74e-05,3.42e-05,3.6e-05,7.32e-05,8.58e-05,6.83e-058.58e-05,6.83e-05
5e-07,5e-07,3e-07,4.3e-05,5.78e-05,3.65e-05,0.0001146,0.0001388,0.00011630.0001388,0.0001163
4e-07,3e-07,3e-07,3.75e-05,3.48e-05,3.45e-05,7.41e-05,8.73e-05,9.13e-058.73e-05,9.13e-05
5e-07,3e-07,3e-07,3.87e-05,3.56e-05,3.72e-05,7.51e-05,8.84e-05,7.02e-058.84e-05,7.02e-05
4e-07,3e-07,3e-07,3.83e-05,3.88e-05,3.81e-05,7.55e-05,9.2e-05,8.17e-059.2e-05,8.17e-05
5e-07,3e-07,3e-07,3.9e-05,3.78e-05,3.34e-05,7.58e-05,8.18e-05,0.00010118.18e-05,0.0001011
5e-07,3e-07,3e-07,6.73e-05,3.74e-05,3.86e-05,0.0001148,0.0001281,9.47e-050.0001281,9.47e-05
4e-07,7e-07,3e-07,3.9e-05,3.73e-05,3.81e-05,7.8e-05,8.4e-05,7.5e-058.4e-05,7.5e-05
5e-07,3e-07,3e-07,4.04e-05,3.78e-05,3.95e-05,8e-05,9.01e-05,7.79e-059.01e-05,7.79e-05
4e-07,3e-07,3e-07,4.03e-05,3.73e-05,3.61e-05,7.91e-05,9.34e-05,9.64e-059.34e-05,9.64e-05
4e-07,3e-07,2e-07,4.02e-05,3.71e-05,3.61e-05,8e-05,9.32e-05,9.54e-059.32e-05,9.54e-05
5e-07,3e-07,3e-07,4.67e-05,4e-05,3.9e-05,8.01e-05,8e-05,0.00010688e-05,0.0001068
5e-07,3e-07,3e-07,6.22e-05,4.02e-05,4.06e-05,9.71e-05,9.37e-05,9.06e-059.37e-05,9.06e-05
4e-07,2e-07,2e-07,4.22e-05,3.91e-05,4.1e-05,8.32e-05,9.73e-05,8.15e-059.73e-05,8.15e-05
4e-07,3e-07,3e-07,4.2e-05,3.9e-05,3.63e-05,8.28e-05,9.77e-05,0.00010899.77e-05,0.0001089
4e-07,4e-07,3e-07,4.8e-05,6.74e-05,5.19e-05,8.27e-05,9.68e-05,9.78e-059.68e-05,9.78e-05
6e-07,3e-07,2e-07,4.45e-05,4.28e-05,4.21e-05,8.3e-05,0.0001014,9.15e-050.0001014,9.15e-05
5e-07,3e-07,3e-07,4.48e-05,4.09e-05,4.12e-05,8.52e-05,8.62e-05,8.14e-058.62e-05,8.14e-05
5e-07,3e-07,3e-07,4.34e-05,3.93e-05,4.06e-05,8.39e-05,9.79e-05,8.52e-059.79e-05,8.52e-05
5e-07,3e-07,3e-07,4.31e-05,4.02e-05,3.79e-05,8.33e-05,0.0001342,0.00010440.0001342,0.0001044
4e-07,3e-07,3e-07,4.34e-05,3.98e-05,4.2e-05,8.48e-05,0.0001004,8.31e-050.0001004,8.31e-05
4e-07,2e-07,3e-07,4.32e-05,4.05e-05,3.92e-05,8.52e-05,9.59e-05,0.00010079.59e-05,0.0001007
5e-07,4e-07,3e-07,4.39e-05,4.16e-05,4.24e-05,8.6e-05,9.37e-05,9.19e-059.37e-05,9.19e-05
4e-07,3e-07,3e-07,4.42e-05,4.31e-05,3.91e-05,8.74e-05,9.09e-05,0.00011229.09e-05,0.0001122
4e-07,6e-07,3e-07,0.0006257,4.9e-05,4.11e-05,9.19e-05,0.0003824,0.00011740.0003824,0.0001174
6e-07,3e-07,3e-07,4.8e-05,4.11e-05,4.07e-05,8.73e-05,0.0001026,0.00010010.0001026,0.0001001
6e-07,3e-07,3e-07,5.68e-05,4.56e-05,3.94e-05,9.18e-05,9.23e-05,0.0001239.23e-05,0.000123
5e-07,3e-07,2e-07,5e-05,4.35e-05,4.05e-05,9.2e-05,0.0001078,0.00012030.0001078,0.0001203
5e-07,3e-07,3e-07,4.89e-05,4.42e-05,3.95e-05,8.96e-05,9.37e-05,0.00012069.37e-05,0.0001206
4e-07,4e-07,3e-07,4.85e-05,4.49e-05,4.48e-05,9.11e-05,9.51e-05,9.27e-059.51e-05,9.27e-05
5e-07,3e-07,3e-07,6.88e-05,4.83e-05,4.56e-05,9.52e-05,0.0001485,0.00013350.0001485,0.0001335
6e-07,3e-07,3e-07,6.87e-05,4.64e-05,4.18e-05,9.38e-05,0.0001099,0.00012310.0001099,0.0001231
5e-07,3e-07,3e-07,4.79e-05,4.57e-05,4.26e-05,9.27e-05,9.64e-05,0.0001149.64e-05,0.000114
4e-07,3e-07,3e-07,4.88e-05,4.38e-05,4.62e-05,9.36e-05,0.0001218,8.93e-050.0001218,8.93e-05
5e-07,4e-07,4e-07,7.59e-05,4.97e-05,4.17e-05,9.5e-05,0.0001122,0.00012620.0001122,0.0001262
5e-07,3e-07,3e-07,5.13e-05,4.58e-05,4.07e-05,9.38e-05,9.79e-05,0.00015189.79e-05,0.0001518
5e-07,3e-07,3e-07,4.95e-05,4.61e-05,4.43e-05,9.41e-05,9.93e-05,0.00011029.93e-05,0.0001102
5e-07,3e-07,3e-07,5.02e-05,4.67e-05,4.25e-05,9.42e-05,9.61e-05,0.00011969.61e-05,0.0001196
4e-07,3e-07,3e-07,4.88e-05,5.04e-05,4.96e-05,9.57e-05,0.0001169,0.00011990.0001169,0.0001199
4e-07,4e-07,4e-07,6.49e-05,6.83e-05,4.76e-05,0.0001652,0.0001842,0.00011960.0001842,0.0001196
4e-07,4e-07,3e-07,5.94e-05,4.53e-05,4.59e-05,9.57e-05,0.0001125,0.00010160.0001125,0.0001016
4e-07,3e-07,3e-07,5.31e-05,4.72e-05,4.77e-05,9.68e-05,0.0001039,9.8e-050.0001039,9.8e-05
5e-07,3e-07,3e-07,4.98e-05,4.7e-05,4.65e-05,9.74e-05,0.0001061,0.00010620.0001061,0.0001062
5e-07,3e-07,3e-07,5.18e-05,4.88e-05,4.83e-05,9.82e-05,9.96e-05,0.00010159.96e-05,0.0001015
5e-07,4e-07,3e-07,5.05e-05,4.92e-05,4.79e-05,9.94e-05,0.0001031,0.00010890.0001031,0.0001089
6e-07,3e-07,3e-07,5.47e-05,4.68e-05,4.72e-05,0.0001005,0.0001162,0.00010850.0001162,0.0001085
4e-07,3e-07,3e-07,5.15e-05,4.73e-05,4.39e-05,0.0001006,0.0001189,0.00013320.0001189,0.0001332
4e-07,3e-07,3e-07,5.29e-05,4.87e-05,4.87e-05,0.0001017,0.0001112,0.0001060.0001112,0.000106
5e-07,3e-07,3e-07,5.18e-05,4.75e-05,4.82e-05,0.0001009,0.0001187,0.00010840.0001187,0.0001084
5e-07,3e-07,3e-07,5.14e-05,4.78e-05,4.89e-05,0.0001017,0.0001196,0.00011030.0001196,0.0001103
5e-07,3e-07,3e-07,5.19e-05,4.83e-05,4.9e-05,0.0001027,0.0001211,0.00011370.0001211,0.0001137
5e-07,2e-07,3e-07,7.07e-05,4.9e-05,4.75e-05,0.0001039,0.000122,0.000210.000122,0.00021
4e-07,3e-07,3e-07,5.2e-05,5.02e-05,9.11e-05,0.0001036,0.0001108,0.00012040.0001108,0.0001204
5e-07,3e-07,3e-07,5.48e-05,7.14e-05,6.46e-05,0.0001049,0.0001229,0.00011450.0001229,0.0001145
4e-07,3e-07,3e-07,5.47e-05,5.11e-05,5.14e-05,0.000105,0.0001128,0.00010820.0001128,0.0001082
4e-07,3e-07,3e-07,5.42e-05,5.17e-05,4.97e-05,0.000105,0.0001085,0.00012050.0001085,0.0001205
5e-07,3e-07,3e-07,5.38e-05,5.16e-05,4.89e-05,0.0001058,0.0001201,0.00012660.0001201,0.0001266
4e-07,3e-07,3e-07,5.32e-05,5.09e-05,5.18e-05,0.0001052,0.0001171,0.00010670.0001171,0.0001067
6e-07,3e-07,3e-07,5.79e-05,5.18e-05,5.34e-05,0.0001101,0.0001294,0.00011380.0001294,0.0001138
5e-07,3e-07,3e-07,5.46e-05,5.01e-05,5.1e-05,0.0001062,0.0001249,0.00011480.0001249,0.0001148
3e-07,3e-07,3e-07,5.43e-05,5.28e-05,5.12e-05,0.0001075,0.0001171,0.00012240.0001171,0.0001224
5e-07,3e-07,3e-07,0.0001122,5.29e-05,5.12e-05,0.0001086,0.0001244,0.00012720.0001244,0.0001272
5e-07,3e-07,3e-07,5.54e-05,5.18e-05,5.22e-05,0.0001527,0.0001312,0.00012490.0001312,0.0001249
5e-07,3e-07,3e-07,5.71e-05,5.52e-05,5.18e-05,0.0001097,0.0001124,0.00012540.0001124,0.0001254
4e-07,3e-07,2e-07,5.65e-05,5.42e-05,5.31e-05,0.0001108,0.000117,0.00012070.000117,0.0001207
5e-07,3e-07,3e-07,6.15e-05,5.3e-05,5.24e-05,0.0001105,0.0001271,0.00012480.0001271,0.0001248
5e-07,2e-07,3e-07,5.84e-05,5.29e-05,5.43e-05,0.0001116,0.0001288,0.00011670.0001288,0.0001167
5e-07,3e-07,3e-07,5.59e-05,5.47e-05,5.4e-05,0.0001107,0.0001149,0.00011870.0001149,0.0001187
4e-07,3e-07,3e-07,6.02e-05,5.3e-05,5.59e-05,0.0001129,0.0001321,0.00011070.0001321,0.0001107
5e-07,3e-07,3e-07,5.66e-05,5.36e-05,5.45e-05,0.0001601,0.0001302,0.0001180.0001302,0.000118
4e-07,3e-07,3e-07,5.67e-05,5.15e-05,4.79e-05,0.0001304,0.0001371,0.00014420.0001371,0.0001442
4e-07,4e-07,2e-07,0.0001212,0.0001456,5.48e-05,0.0001082,0.0001271,0.00011180.0001271,0.0001118
5e-07,3e-07,3e-07,5.74e-05,5.16e-05,5.28e-05,0.000109,0.0001262,0.00011450.0001262,0.0001145
5e-07,2e-07,3e-07,5.63e-05,5.13e-05,5.19e-05,0.000111,0.0001284,0.00012230.0001284,0.0001223
4e-07,3e-07,3e-07,5.71e-05,0.0001254,0.0001003,0.0001436,0.0001503,0.00016110.0001503,0.0001611
5e-07,3e-07,3e-07,5.95e-05,5.68e-05,7.05e-05,0.0001126,0.0001182,0.00013370.0001182,0.0001337
